파일명,라벨,관절0_x,관절0_y,관절0_vis,관절1_x,관절1_y,관절1_vis,관절2_x,관절2_y,관절2_vis,관절3_x,관절3_y,관절3_vis,관절4_x,관절4_y,관절4_vis,관절5_x,관절5_y,관절5_vis,관절6_x,관절6_y,관절6_vis,관절7_x,관절7_y,관절7_vis,관절8_x,관절8_y,관절8_vis,관절9_x,관절9_y,관절9_vis,관절10_x,관절10_y,관절10_vis,관절11_x,관절11_y,관절11_vis,관절12_x,관절12_y,관절12_vis,관절13_x,관절13_y,관절13_vis,관절14_x,관절14_y,관절14_vis,관절15_x,관절15_y,관절15_vis,관절16_x,관절16_y,관절16_vis,관절17_x,관절17_y,관절17_vis,관절18_x,관절18_y,관절18_vis,관절19_x,관절19_y,관절19_vis,관절20_x,관절20_y,관절20_vis,관절21_x,관절21_y,관절21_vis,관절22_x,관절22_y,관절22_vis,관절23_x,관절23_y,관절23_vis,관절24_x,관절24_y,관절24_vis,관절25_x,관절25_y,관절25_vis,관절26_x,관절26_y,관절26_vis,관절27_x,관절27_y,관절27_vis,관절28_x,관절28_y,관절28_vis,관절29_x,관절29_y,관절29_vis,관절30_x,관절30_y,관절30_vis,관절31_x,관절31_y,관절31_vis,관절32_x,관절32_y,관절32_vis
posture(121)_jpg.rf.bqiFiB75Wd9EfeTAYMvS.jpg,bad,0.40464,0.417832,0.999822,0.409707,0.394334,0.99978,0.414217,0.392801,0.999779,0.418938,0.391156,0.999829,0.406569,0.392302,0.999811,0.408297,0.389808,0.999864,0.410433,0.387067,0.999868,0.45736,0.381981,0.999738,0.449169,0.377897,0.999897,0.426406,0.431219,0.999827,0.421811,0.430342,0.999832,0.558382,0.501188,0.999853,0.523001,0.417527,0.99987,0.560821,0.691651,0.929722,0.539716,0.607948,0.105338,0.500371,0.884956,0.894773,0.520038,0.79825,0.094792,0.483188,0.924102,0.826492,0.498769,0.829932,0.079081,0.464264,0.92217,0.815414,0.512916,0.836427,0.073413,0.472857,0.909032,0.759376,0.52456,0.831165,0.075681,0.781062,0.630797,0.999939,0.738517,0.573415,0.999797,0.503675,0.668424,0.921993,0.442029,0.579427,0.155077,0.320255,0.85692,0.952509,0.298055,0.818664,0.255691,0.318287,0.899898,0.893343,0.29913,0.861327,0.248651,0.175211,0.835317,0.927482,0.199715,0.819978,0.311438
posture(145)_jpg.rf.r0gW5pQRgZ8DntnxDMXQ.jpg,good,0.55372,0.304022,0.996939,0.563146,0.283214,0.997094,0.56754,0.282021,0.997001,0.572523,0.280776,0.997823,0.5603,0.283547,0.996466,0.562361,0.28266,0.996057,0.565009,0.281545,0.998075,0.609953,0.28591,0.996044,0.600749,0.284848,0.99757,0.568345,0.32282,0.997687,0.565175,0.322921,0.995962,0.640401,0.377901,0.999453,0.641605,0.372009,0.997575,0.474404,0.479012,0.989081,0.501697,0.475947,0.104799,0.288562,0.496259,0.969252,0.334697,0.513365,0.101406,0.242783,0.493539,0.945661,0.335643,0.568356,0.116959,0.239441,0.486049,0.939467,0.327806,0.571767,0.110324,0.250063,0.489789,0.903633,0.335889,0.574429,0.118488,0.558069,0.642754,0.998158,0.579638,0.629303,0.993175,0.285507,0.662453,0.975719,0.420274,0.733623,0.328252,0.268112,0.872588,0.95082,0.414799,0.907078,0.432438,0.28814,0.895665,0.93748,0.435735,0.940403,0.481429,0.171797,0.872488,0.893583,0.353327,0.931474,0.457465
posture(217)_jpg.rf.V3zLdamVzr5J95UQXMrh.jpg,bad,0.597853,0.334859,0.999812,0.602818,0.317842,0.999803,0.603156,0.317625,0.999841,0.603462,0.317394,0.999857,0.597845,0.314702,0.999714,0.594153,0.312101,0.999731,0.590024,0.308956,0.999684,0.58592,0.310225,0.999812,0.564198,0.301084,0.99978,0.589287,0.348554,0.999768,0.583324,0.344668,0.999784,0.540855,0.376693,0.999832,0.484357,0.340114,0.999961,0.574111,0.471505,0.561739,0.499571,0.472822,0.989329,0.604638,0.383334,0.654708,0.57635,0.430286,0.952548,0.612743,0.351469,0.591405,0.614102,0.426152,0.904599,0.604741,0.34095,0.581531,0.606214,0.41335,0.901283,0.601271,0.352016,0.563079,0.597075,0.417443,0.872967,0.473265,0.583385,0.999582,0.434437,0.589066,0.999508,0.60838,0.664693,0.655247,0.602645,0.647701,0.991787,0.668322,0.850734,0.761064,0.590373,0.868598,0.990177,0.648083,0.885064,0.774866,0.562423,0.90935,0.975774,0.749419,0.880372,0.832117,0.667318,0.921518,0.986246
posture(405)_jpg.rf.tLiAkpaZfUjatXrHYe76.jpg,good,0.524786,0.203162,0.999901,0.535942,0.176627,0.999882,0.54174,0.174687,0.999897,0.548776,0.172655,0.999906,0.528771,0.178112,0.99986,0.529263,0.177189,0.999878,0.529893,0.176378,0.999913,0.589684,0.175385,0.999833,0.571064,0.176947,0.999911,0.546692,0.228087,0.999812,0.538205,0.229072,0.999411,0.66115,0.279391,0.999861,0.608547,0.30547,0.998089,0.547902,0.439231,0.985004,0.516553,0.463297,0.194185,0.310559,0.449931,0.974063,0.374222,0.504011,0.220723,0.26388,0.457208,0.961147,0.342944,0.505453,0.254099,0.252347,0.446636,0.962325,0.34027,0.493845,0.249428,0.274163,0.44603,0.95356,0.338942,0.487471,0.262779,0.663854,0.601699,0.998913,0.622053,0.596653,0.997716,0.313716,0.707617,0.804696,0.310929,0.714496,0.13006,0.296504,0.982128,0.792434,0.35075,0.956428,0.079582,0.303673,0.985485,0.839331,0.384797,0.978229,0.155698,0.220367,1.069032,0.750104,0.288371,1.013754,0.102378
posture(133)_jpg.rf.ZmZEfnVae9NhQOzeryKo.jpg,bad,0.469883,0.335635,0.999906,0.480969,0.310233,0.999913,0.486023,0.308786,0.999907,0.491903,0.307078,0.999935,0.473939,0.311901,0.999924,0.474029,0.311466,0.999919,0.474377,0.310809,0.999933,0.530075,0.312358,0.999832,0.511777,0.312936,0.999897,0.491165,0.35484,0.999866,0.482886,0.357119,0.999765,0.618293,0.404393,0.999359,0.555758,0.423608,0.997217,0.547158,0.557572,0.962599,0.518936,0.560992,0.034682,0.340942,0.548101,0.9181,0.399307,0.577582,0.040292,0.293908,0.552514,0.891251,0.402018,0.602753,0.060097,0.277157,0.528927,0.887167,0.398316,0.588051,0.055825,0.298899,0.531234,0.868138,0.407157,0.584133,0.059156,0.707006,0.640931,0.997707,0.660812,0.647427,0.996167,0.412592,0.642404,0.952379,0.383133,0.683346,0.285044,0.301217,0.924176,0.918825,0.296031,0.926179,0.266186,0.318268,0.967034,0.890746,0.315858,0.961201,0.290228,0.190935,0.961601,0.875542,0.202997,0.953518,0.263211
posture(238)_jpg.rf.sv0f5RpU0V0ZpeqsY3my.jpg,good,0.670374,0.153725,0.99915,0.658831,0.106646,0.999409,0.657738,0.103834,0.99942,0.656086,0.100576,0.999591,0.645289,0.1054,0.999359,0.635321,0.102369,0.999218,0.624621,0.099175,0.999207,0.590167,0.098362,0.999656,0.557104,0.100366,0.999087,0.646042,0.18634,0.999522,0.630917,0.18552,0.999511,0.515477,0.264716,0.998053,0.432287,0.316852,0.989846,0.632034,0.476749,0.376677,0.641412,0.605039,0.978535,0.793516,0.371196,0.491385,0.917575,0.461961,0.938129,0.830264,0.338421,0.450965,0.964432,0.442771,0.857076,0.839391,0.311315,0.459158,0.946322,0.406216,0.856972,0.81786,0.326599,0.438899,0.923935,0.409677,0.828538,0.417019,0.704996,0.958685,0.321604,0.797597,0.940979,0.885006,0.688511,0.582889,0.796,0.741018,0.819902,0.648426,0.914414,0.158609,0.86884,1.02145,0.560908,0.581048,0.917193,0.162249,0.832233,1.046369,0.519283,0.657946,1.047435,0.142017,1.018058,1.122681,0.519373
posture(390)_jpg.rf.sqgdA8bwQIrfMKxH8p4p.jpg,good,0.530607,0.357136,0.994177,0.540062,0.33834,0.99255,0.542232,0.338003,0.991553,0.545605,0.337555,0.993714,0.539859,0.337387,0.992856,0.542012,0.336388,0.993138,0.545689,0.335161,0.995476,0.572549,0.339281,0.985452,0.571064,0.335121,0.993623,0.544992,0.372483,0.995046,0.54543,0.370574,0.992114,0.618554,0.432442,0.999744,0.616362,0.423184,0.99864,0.497197,0.573152,0.925138,0.542583,0.551985,0.037956,0.357025,0.576188,0.786469,0.425182,0.581941,0.035424,0.319198,0.594821,0.756227,0.404274,0.59291,0.047099,0.322705,0.579112,0.749616,0.39193,0.584631,0.046518,0.330521,0.564723,0.692883,0.400959,0.585379,0.049498,0.619438,0.712318,0.9969,0.592701,0.680241,0.995099,0.365977,0.729932,0.942957,0.369436,0.698395,0.338226,0.234766,0.914346,0.897096,0.225294,0.893207,0.459528,0.249478,0.958149,0.852799,0.225363,0.93273,0.527431,0.10595,0.946949,0.89066,0.100085,0.925281,0.534925
posture(775)_jpg.rf.uVz5hZwuC5JWl9atiSnf.jpg,good,0.455302,0.193236,0.999697,0.47049,0.167199,0.99982,0.474402,0.166857,0.999782,0.48012,0.166338,0.999862,0.467243,0.167065,0.999837,0.469275,0.166504,0.999793,0.471493,0.165923,0.999869,0.516135,0.176857,0.999803,0.510016,0.174567,0.999874,0.469602,0.216868,0.999821,0.466095,0.217098,0.999634,0.520785,0.287863,0.999977,0.582574,0.294415,0.999482,0.450893,0.473159,0.99035,0.547358,0.48343,0.046009,0.248941,0.478183,0.984542,0.432392,0.590545,0.035359,0.187908,0.4832,0.974296,0.41298,0.612387,0.042437,0.182035,0.468994,0.973164,0.405593,0.604832,0.040069,0.200575,0.470873,0.955144,0.411586,0.597281,0.043909,0.480805,0.619231,0.999963,0.55822,0.626734,0.999405,0.155154,0.662712,0.985135,0.388467,0.647458,0.15443,0.134152,0.954798,0.945526,0.396526,0.827308,0.134306,0.161412,0.981631,0.957802,0.424678,0.86027,0.210726,0.046037,0.98454,0.876569,0.330034,0.867448,0.153064
posture(149)_jpg.rf.eRwhpNWupnx1J9zlkPv1.jpg,good,0.591771,0.270917,0.995499,0.604333,0.246732,0.995658,0.609146,0.245561,0.995552,0.614551,0.244396,0.996844,0.599526,0.247352,0.995093,0.600711,0.246571,0.994071,0.602156,0.245571,0.996667,0.651892,0.252291,0.994208,0.63774,0.251979,0.995435,0.605995,0.287852,0.996214,0.599387,0.288939,0.990481,0.680625,0.353229,0.999118,0.678399,0.355866,0.987968,0.518206,0.460532,0.977933,0.530009,0.462284,0.04525,0.307526,0.487454,0.941743,0.394977,0.524843,0.035845,0.251076,0.477126,0.919837,0.374036,0.525186,0.05262,0.246445,0.470341,0.913684,0.364659,0.523161,0.050679,0.266598,0.476838,0.883076,0.372252,0.526477,0.05708,0.614623,0.632311,0.998189,0.624138,0.623734,0.991387,0.328223,0.651149,0.944642,0.404039,0.703163,0.256367,0.286649,0.888862,0.938047,0.372252,0.880295,0.304522,0.302762,0.943219,0.941373,0.386518,0.906912,0.426885,0.161613,0.907142,0.880069,0.304663,0.932112,0.347351
posture(1027)_jpg.rf.byIe9ldocxZ19i6O6yle.jpg,bad,0.585264,0.309315,0.999573,0.601398,0.294367,0.999682,0.606085,0.295494,0.999637,0.610416,0.296762,0.999785,0.597596,0.291799,0.999583,0.598376,0.29092,0.999435,0.59929,0.290181,0.999693,0.642571,0.314409,0.999755,0.630002,0.307923,0.999797,0.591121,0.335876,0.999797,0.587335,0.332605,0.999598,0.624591,0.429155,0.999637,0.635687,0.399795,0.997675,0.490838,0.568998,0.97574,0.515485,0.512747,0.131945,0.358859,0.606004,0.965208,0.389865,0.570089,0.098405,0.324102,0.619961,0.948902,0.362797,0.574284,0.097445,0.315915,0.605288,0.95045,0.355134,0.574741,0.097704,0.327521,0.60155,0.934621,0.365629,0.577058,0.108672,0.54138,0.658243,0.999788,0.555813,0.620893,0.999425,0.264456,0.64828,0.95099,0.388097,0.598903,0.486445,0.31948,0.756189,0.689645,0.409058,0.757453,0.241419,0.345789,0.780528,0.690623,0.430238,0.785372,0.218748,0.258982,0.764652,0.632307,0.36115,0.783938,0.235958
posture(254)_jpg.rf.jvpKxRyJ6ZeFwdjf3Y7o.jpg,bad,0.37989,0.243927,0.996026,0.409628,0.20813,0.99812,0.417824,0.208195,0.998479,0.427091,0.20833,0.998729,0.402204,0.207094,0.996411,0.404296,0.206529,0.996063,0.407062,0.20616,0.996029,0.476092,0.222843,0.998147,0.457599,0.219599,0.996484,0.399588,0.27837,0.997021,0.391885,0.276598,0.994609,0.511272,0.373222,0.996525,0.532552,0.352493,0.96236,0.23372,0.514261,0.974399,0.379575,0.485061,0.131635,0.046904,0.445767,0.823669,0.220355,0.494545,0.188443,0.026076,0.441424,0.781231,0.190202,0.496654,0.23471,0.036659,0.414378,0.788708,0.182056,0.487781,0.263556,0.052448,0.437133,0.766041,0.197599,0.49252,0.273708,0.58144,0.714339,0.972515,0.576239,0.673754,0.933426,0.262338,0.822424,0.798585,0.304445,0.759133,0.327612,0.205843,1.12052,0.457991,0.315625,1.013125,0.233162,0.234759,1.172037,0.428329,0.343488,1.058428,0.379298,0.083642,1.177618,0.342956,0.243594,1.082445,0.262103
posture(301)_jpg.rf.fCUCY3wIMsZ4Y6F6YiBF.jpg,good,0.539472,0.219653,0.994014,0.559832,0.194312,0.993867,0.566072,0.193776,0.99412,0.572916,0.193438,0.995618,0.555757,0.193911,0.993601,0.558469,0.192949,0.993694,0.561848,0.191784,0.996736,0.61148,0.204511,0.990372,0.602808,0.199024,0.997053,0.558432,0.244735,0.995527,0.551327,0.244194,0.990525,0.671518,0.345797,0.99098,0.637133,0.339728,0.988523,0.480083,0.472613,0.933193,0.497011,0.449907,0.09488,0.252969,0.477766,0.899711,0.334033,0.506625,0.083312,0.195384,0.466665,0.904164,0.308617,0.502303,0.130369,0.192324,0.449956,0.90437,0.298727,0.496529,0.131941,0.228581,0.446789,0.887839,0.308495,0.5021,0.145554,0.665655,0.699484,0.993121,0.651994,0.669301,0.985172,0.301583,0.707208,0.940541,0.345248,0.686721,0.269905,0.402019,0.945861,0.908559,0.455834,0.906087,0.207362,0.458039,0.975052,0.917202,0.500131,0.929538,0.311179,0.289367,1.024844,0.835659,0.412619,0.986265,0.238688
posture(797)_jpg.rf.ZoCpjdLa0JbYvbgB2cx9.jpg,bad,0.525198,0.449947,0.999984,0.516973,0.426939,0.999991,0.515805,0.425658,0.999988,0.514396,0.424242,0.999992,0.512913,0.427159,0.999992,0.508775,0.426234,0.999987,0.503982,0.425166,0.999992,0.481717,0.425664,0.999993,0.468712,0.427219,0.999992,0.516169,0.464654,0.999992,0.510727,0.464448,0.999994,0.449209,0.519336,0.999767,0.415974,0.540526,0.999943,0.449793,0.650975,0.038904,0.387907,0.713951,0.772405,0.487527,0.715301,0.031941,0.438363,0.836699,0.597636,0.493442,0.723697,0.038994,0.421619,0.858602,0.5635,0.499513,0.723296,0.041891,0.431318,0.863161,0.563813,0.495683,0.723471,0.04611,0.438653,0.849359,0.534708,0.345517,0.701664,0.99948,0.318066,0.727515,0.999719,0.514761,0.714666,0.396257,0.461237,0.715115,0.845277,0.615183,0.826795,0.431174,0.522824,0.814632,0.576062,0.615278,0.851577,0.435629,0.519598,0.834057,0.466336,0.683326,0.824447,0.419848,0.589735,0.815843,0.53127
11376b36328b5aecfce91a930ae7dd13 - Copy_jpg.rf.s9S78FZ5jtCN33GZB3g1.jpg,bad,0.586314,0.359686,0.999952,0.59215,0.347233,0.999966,0.592459,0.346917,0.999961,0.592652,0.346444,0.999976,0.588522,0.343303,0.999965,0.585688,0.339704,0.999956,0.582711,0.335992,0.999967,0.578998,0.331813,0.999976,0.564039,0.31926,0.999964,0.57545,0.370802,0.999964,0.571726,0.366339,0.99997,0.530431,0.371647,0.999911,0.491125,0.346044,0.999986,0.578898,0.454252,0.489546,0.486796,0.497323,0.994629,0.61171,0.353441,0.412265,0.577157,0.470625,0.94983,0.613104,0.329568,0.350562,0.60018,0.468743,0.897438,0.610495,0.315188,0.316373,0.602309,0.452585,0.890434,0.608427,0.333726,0.303742,0.593572,0.453903,0.869093,0.468281,0.570755,0.999819,0.438651,0.583432,0.999771,0.605333,0.650295,0.201302,0.596684,0.639233,0.90215,0.646914,0.872598,0.244935,0.614819,0.882108,0.901876,0.628276,0.901627,0.363215,0.588962,0.91909,0.927999,0.686854,0.923428,0.329639,0.672609,0.940692,0.877803
posture(286)_jpg.rf.snWR5aF5ZMe7WtumICNA.jpg,bad,0.744266,0.346192,0.999831,0.761787,0.329196,0.9998,0.766676,0.330633,0.999788,0.772506,0.332178,0.999857,0.757489,0.325943,0.999695,0.758741,0.324811,0.999559,0.760396,0.3237,0.999765,0.80672,0.350136,0.999797,0.792294,0.342742,0.999856,0.750934,0.373637,0.999848,0.745052,0.370464,0.999565,0.836395,0.480769,0.999818,0.762662,0.438725,0.999364,0.693725,0.60755,0.996502,0.588685,0.475354,0.684228,0.509081,0.639395,0.991365,0.420363,0.479576,0.614923,0.46471,0.650996,0.979017,0.382263,0.471759,0.563109,0.455922,0.637389,0.979091,0.362595,0.481628,0.560802,0.475436,0.63029,0.973462,0.381957,0.485084,0.59002,0.668762,0.711422,0.999139,0.643601,0.667928,0.999303,0.377459,0.678468,0.972419,0.402416,0.681979,0.433132,0.462468,0.875171,0.942834,0.421329,0.924143,0.298054,0.503659,0.916384,0.964369,0.454179,0.962123,0.335189,0.40039,0.940626,0.896553,0.338638,0.986044,0.21821
posture(14)_jpg.rf.bDOws052pkfHrAmJUxvg.jpg,bad,0.4576,0.407838,0.999796,0.463421,0.380052,0.999741,0.467892,0.37789,0.999785,0.473012,0.375911,0.999807,0.460618,0.38263,0.999861,0.462625,0.382275,0.999879,0.464896,0.381752,0.99987,0.50388,0.374379,0.999531,0.491092,0.378749,0.999894,0.480921,0.42576,0.999193,0.475158,0.426146,0.999397,0.562365,0.423226,0.999593,0.602799,0.456143,0.998819,0.386089,0.489314,0.903543,0.613438,0.589485,0.033355,0.199947,0.505423,0.8684,0.59026,0.66846,0.057457,0.134199,0.502467,0.862632,0.596241,0.677178,0.087996,0.132644,0.488905,0.85,0.590708,0.675939,0.083799,0.147953,0.496992,0.836823,0.587809,0.673927,0.086479,0.805259,0.641744,0.999625,0.798761,0.638,0.999061,0.528681,0.670774,0.973458,0.519295,0.687398,0.222949,0.371535,0.902532,0.964704,0.378093,0.899796,0.311867,0.389347,0.948466,0.943053,0.40255,0.94598,0.401526,0.259064,0.941429,0.937293,0.285299,0.921179,0.408956
posture(288)_jpg.rf.VzSGi94Okq0kzqZOz24A.jpg,bad,0.758648,0.279492,0.998488,0.781016,0.261473,0.9981,0.787013,0.262942,0.998603,0.793325,0.264279,0.998565,0.773141,0.258707,0.996239,0.773408,0.258637,0.996609,0.773938,0.258472,0.997948,0.834115,0.285833,0.998597,0.810436,0.277639,0.999024,0.767135,0.310501,0.998664,0.757364,0.307178,0.996296,0.847493,0.434764,0.999674,0.773689,0.397757,0.996796,0.566075,0.513106,0.98725,0.577914,0.454396,0.264255,0.327783,0.499132,0.947347,0.372609,0.503482,0.165508,0.256204,0.44789,0.912106,0.342456,0.503591,0.171382,0.256552,0.444029,0.912529,0.336384,0.505794,0.16433,0.29622,0.476796,0.897105,0.349032,0.512875,0.18501,0.605512,0.699451,0.999788,0.589857,0.638344,0.999002,0.214973,0.72263,0.941347,0.250548,0.656572,0.162394,0.31054,0.936612,0.931819,0.297932,0.886161,0.142052,0.346904,0.955466,0.935064,0.343908,0.896359,0.212226,0.210848,0.975127,0.880516,0.212396,0.94033,0.185595
posture(117)_jpg.rf.kbuqe48IRWknGuetqAlb.jpg,bad,0.589059,0.439986,0.999821,0.59195,0.41876,0.999822,0.590994,0.416568,0.999834,0.589926,0.414297,0.999866,0.589159,0.419468,0.999857,0.585938,0.418092,0.99982,0.582719,0.416487,0.999829,0.55661,0.402288,0.999794,0.547041,0.404043,0.999651,0.571675,0.448897,0.999756,0.568735,0.448979,0.999781,0.471247,0.437586,0.99805,0.434279,0.494855,0.99706,0.444593,0.611146,0.03427,0.409912,0.704427,0.879055,0.473715,0.746806,0.044314,0.494671,0.854702,0.832833,0.49146,0.761991,0.048666,0.498843,0.888814,0.783057,0.493031,0.770563,0.051659,0.511886,0.886272,0.781442,0.482165,0.77053,0.059213,0.508109,0.871298,0.738591,0.25778,0.585793,0.992154,0.213185,0.626801,0.989798,0.485381,0.643494,0.157686,0.484364,0.682945,0.827485,0.665321,0.804816,0.236916,0.668448,0.803021,0.765168,0.665623,0.836649,0.292177,0.665654,0.831508,0.68333,0.754602,0.790361,0.327995,0.750822,0.766174,0.767576
posture(216)_jpg.rf.iRw1k2hQnVkUPHvmew36.jpg,bad,0.582696,0.306633,0.99995,0.589015,0.290746,0.999921,0.589353,0.290661,0.999922,0.589671,0.290537,0.999947,0.584053,0.286622,0.999919,0.580327,0.283618,0.999911,0.57613,0.280253,0.999932,0.570998,0.278461,0.999942,0.553131,0.267528,0.999906,0.572367,0.318428,0.999894,0.565495,0.314146,0.999929,0.514478,0.341575,0.999504,0.47165,0.301471,0.999963,0.54966,0.438611,0.572745,0.480979,0.448818,0.989681,0.59958,0.328688,0.606293,0.57232,0.448719,0.939273,0.603801,0.301258,0.534598,0.594911,0.457031,0.895825,0.600472,0.29293,0.517061,0.599699,0.448513,0.894779,0.594257,0.303239,0.500908,0.586232,0.443106,0.871996,0.451738,0.55621,0.998151,0.409624,0.56825,0.998694,0.613487,0.623187,0.606141,0.592959,0.662483,0.990267,0.641948,0.844402,0.59206,0.595378,0.886987,0.982937,0.610523,0.875596,0.619786,0.560527,0.92524,0.96609,0.711797,0.894124,0.67341,0.679404,0.944612,0.970955
posture(780)_jpg.rf.l9nrXofug1r0uH8RMLJT.jpg,good,0.52304,0.243233,0.999833,0.510553,0.217053,0.999876,0.509199,0.216753,0.999878,0.507398,0.216425,0.999921,0.505764,0.215506,0.999844,0.500791,0.214173,0.99981,0.495212,0.213028,0.999881,0.475057,0.222164,0.999932,0.466823,0.220581,0.999847,0.515491,0.262716,0.9997,0.509197,0.260395,0.999805,0.426167,0.333255,0.998941,0.438216,0.324934,0.999837,0.466991,0.514417,0.054871,0.484874,0.503606,0.961933,0.584607,0.594544,0.048355,0.667172,0.50469,0.813924,0.613796,0.608191,0.06652,0.729237,0.508695,0.76274,0.620876,0.599739,0.065532,0.746053,0.494993,0.761233,0.607946,0.596434,0.06852,0.723294,0.49583,0.748468,0.402305,0.624952,0.995133,0.434505,0.638151,0.998056,0.647173,0.6377,0.204422,0.751792,0.67115,0.954087,0.649163,0.846833,0.189703,0.734233,0.928896,0.908493,0.618132,0.87689,0.265092,0.700345,0.962531,0.898591,0.7135,0.897698,0.234928,0.835335,0.957422,0.839007
posture(848)_jpg.rf.hdyVnidKf53Ner5I7Ti3.jpg,bad,0.54875,0.350393,0.999933,0.535968,0.335954,0.999953,0.535055,0.336403,0.999958,0.53379,0.336767,0.999963,0.529031,0.334525,0.999928,0.52341,0.33441,0.999928,0.516737,0.334268,0.999928,0.497061,0.34356,0.99998,0.484592,0.347917,0.999946,0.541845,0.369403,0.999941,0.534979,0.36807,0.999936,0.454302,0.424411,0.999796,0.486384,0.438534,0.999632,0.557392,0.499211,0.256688,0.627001,0.501467,0.876026,0.627327,0.555202,0.326199,0.658834,0.521918,0.772918,0.638904,0.574704,0.342508,0.669294,0.536155,0.769189,0.623694,0.569688,0.346292,0.657898,0.537394,0.761547,0.618822,0.575498,0.350743,0.645126,0.537921,0.77454,0.357846,0.656081,0.999689,0.368723,0.66455,0.999562,0.591721,0.653137,0.3664,0.607694,0.638976,0.964495,0.614184,0.842739,0.448949,0.649539,0.838633,0.940025,0.589164,0.876453,0.606632,0.626989,0.875615,0.941878,0.692329,0.864748,0.571671,0.752349,0.860662,0.909509
posture(146)_jpg.rf.iIhasyMWJZgxUurPGknQ.jpg,good,0.549864,0.331542,0.986614,0.562273,0.309222,0.987331,0.567151,0.308078,0.987438,0.572911,0.306907,0.990757,0.558549,0.309231,0.984495,0.560375,0.308107,0.983054,0.562675,0.306734,0.991352,0.609539,0.312175,0.982625,0.598961,0.309667,0.989422,0.564593,0.351714,0.989065,0.559625,0.351756,0.979354,0.638754,0.413803,0.998132,0.632871,0.406562,0.989386,0.470497,0.522907,0.979198,0.482013,0.516089,0.059327,0.281319,0.554523,0.935241,0.325679,0.559949,0.047408,0.232675,0.552068,0.905746,0.331855,0.593136,0.065419,0.226941,0.544165,0.899365,0.32284,0.591853,0.062596,0.237138,0.550221,0.862129,0.329467,0.595103,0.06841,0.565594,0.691154,0.995923,0.581934,0.675878,0.986242,0.264121,0.720625,0.97195,0.359415,0.749824,0.296762,0.286263,0.943136,0.957275,0.327816,0.946183,0.370554,0.309364,0.97425,0.94812,0.3936,0.996837,0.437999,0.181489,0.96851,0.9028,0.290916,1.010284,0.386699
posture(318)_jpg.rf.knUWfHu5P79vNIf9ru21.jpg,bad,0.45342,0.409509,0.996416,0.444593,0.386194,0.996543,0.444268,0.383761,0.996674,0.443625,0.381296,0.997054,0.449165,0.386153,0.996662,0.453907,0.383089,0.997006,0.45692,0.380569,0.998061,0.465871,0.358525,0.994608,0.480084,0.36227,0.998608,0.467996,0.415514,0.99676,0.476341,0.416464,0.99707,0.512422,0.362061,0.999803,0.590612,0.356665,0.999427,0.315934,0.431922,0.989597,0.440639,0.466981,0.106544,0.126491,0.508908,0.97904,0.28926,0.535317,0.281132,0.075233,0.511067,0.967152,0.257996,0.529603,0.338085,0.078134,0.507227,0.96312,0.256332,0.533308,0.336639,0.090438,0.511073,0.948899,0.256586,0.533711,0.335712,0.611219,0.678145,0.998036,0.664293,0.674257,0.995065,0.301747,0.666438,0.987426,0.428473,0.685849,0.381635,0.264758,0.8938,0.970967,0.390037,0.903843,0.582416,0.290216,0.928612,0.948167,0.368186,0.93741,0.701408,0.153046,0.923499,0.910369,0.300424,0.945183,0.616493
posture(384)_jpg.rf.m9oov6HQUxfD6QX3u5cL.jpg,good,0.524757,0.200212,0.999769,0.519566,0.1857,0.9995,0.519203,0.185366,0.999481,0.518533,0.18503,0.999606,0.515575,0.185335,0.999595,0.512685,0.184926,0.999629,0.509389,0.184618,0.999679,0.500614,0.189381,0.999199,0.489957,0.190975,0.999558,0.520249,0.215598,0.999377,0.515779,0.215492,0.999669,0.480903,0.279592,0.999387,0.469744,0.279453,0.999823,0.509165,0.364706,0.08011,0.529815,0.373334,0.989864,0.578083,0.404685,0.089225,0.626352,0.382051,0.96477,0.589559,0.41022,0.11858,0.650745,0.385565,0.952621,0.594913,0.401238,0.122669,0.652517,0.376398,0.948404,0.590114,0.399664,0.124829,0.643366,0.376071,0.907913,0.478614,0.483315,0.998725,0.461974,0.492479,0.997839,0.572974,0.576429,0.760149,0.582992,0.558233,0.9912,0.584147,0.738473,0.90244,0.564339,0.732217,0.991803,0.573415,0.761894,0.881545,0.5423,0.757012,0.96766,0.627989,0.768237,0.936432,0.60851,0.772342,0.988009
